ID,DATE,TMAX,TMIN,EVAP,PRCP,Latitude,Longitude,Elevation,Region
US1TXDA0053,2015-03-28,,,,0.0,32.8152,-96.8035,150.0,DallasFtWorth
US1TXDA0053,2018-05-08,,,,0.0,32.8152,-96.8035,150.0,DallasFtWorth
US1MIWY0038,2015-12-10,,,,0.0,42.32,-83.09,180.1,Detroit
US1MIKN0032,2017-10-02,,,,0.0,42.9919,-85.6944,194.2,GrandRapids
USC00197627,2016-08-08,,,,0.0,42.0583,-72.0722,208.8,Northeast
US1AZMR0410,2015-10-28,,,,0.0,33.4761,-112.0797,333.5,PhoenixTucson
US1CODN0235,2015-08-20,,,,0.0,39.733,-104.9857,1608.1,Denver
USC00154955,2015-02-15,28.0,-122.0,,0.0,38.2778,-85.7917,134.1,Louisville
USC00366886,2018-12-23,78.0,33.0,,0.0,39.9586,-75.1728,18.3,Philadelphia
USC00356749,2015-03-29,200.0,72.0,,0.0,45.5181,-122.6894,48.5,Portland
USC00141673,2018-09-29,228.0,111.0,,0.0,37.0614,-95.6356,224.6,TotalUS
USC00356749,2015-09-19,244.0,111.0,,0.0,45.5181,-122.6894,48.5,Portland
USC00308386,2015-07-17,250.0,128.0,,0.0,43.0344,-76.1344,173.4,Syracuse
USC00386775,2018-05-21,311.0,189.0,,0.0,33.7717,-81.2581,137.5,SouthCarolina
US1TNDV0047,2016-02-11,,,,5.0,36.126,-86.7954,193.9,Nashville
US1MIKN0032,2015-01-10,,,,30.0,42.9919,-85.6944,194.2,GrandRapids
US1FLDV0028,2016-08-02,,,,114.0,30.3157,-81.5985,4.9,Jacksonville
US1NYKN0025,2016-02-25,,,,305.0,40.6846,-73.9867,5.5,NewYork
US1ILCK0036,2015-09-08,,,,,41.886,-87.621,191.1,Chicago
USC00386775,2017-03-19,156.0,33.0,,,33.7717,-81.2581,137.5,SouthCarolina
US1FLDV0028,2016-12-04,,,,0.0,30.3157,-81.5985,4.9,Jacksonville
US1MASF0001,2017-03-03,,,,0.0,42.357,-71.0671,13.1,Boston
US1MIWY0038,2016-11-27,,,,0.0,42.32,-83.09,180.1,Detroit
US1TNDV0047,2015-07-21,,,,0.0,36.126,-86.7954,193.9,Nashville
US1AZMR0410,2016-12-07,,,,0.0,33.4761,-112.0797,333.5,PhoenixTucson
US1VARN0015,2017-04-03,,,,0.0,37.2809,-79.8791,340.8,Roanoke
USC00363698,2018-02-13,67.0,-50.0,,0.0,40.2817,-76.8706,128.0,HarrisburgScranton
USC00308386,2015-11-27,150.0,61.0,,0.0,43.0344,-76.1344,173.4,Syracuse
USC00278961,2018-07-16,294.0,111.0,,0.0,43.9458,-71.5111,435.6,NorthernNewEngland
USW00093784,2015-04-29,250.0,122.0,,0.0,39.2814,-76.6111,6.1,BaltimoreWashington
USC00386775,2017-04-17,294.0,122.0,,0.0,33.7717,-81.2581,137.5,SouthCarolina
USC00356749,2015-08-14,222.0,167.0,,0.0,45.5181,-122.6894,48.5,Portland
USC00141673,2016-08-07,339.0,183.0,,0.0,37.0614,-95.6356,224.6,TotalUS
USC00197627,2017-11-02,,,,5.0,42.0583,-72.0722,208.8,Northeast
US1NYKN0025,2016-09-01,,,,10.0,40.6846,-73.9867,5.5,NewYork
US1MIKN0032,2016-02-29,,,,38.0,42.9919,-85.6944,194.2,GrandRapids
USC00097777,2018-10-10,300.0,211.0,,64.0,32.9744,-82.8045,137.5,Southeast
US1FLMD0023,2015-04-10,,,,0.0,25.7349,-80.1636,1.2,MiamiFtLauderdale
USC00347003,2016-03-26,,,,0.0,35.9742,-97.0269,271.9,SouthCentral
US1AZMR0410,2018-01-22,,,,0.0,33.4761,-112.0797,333.5,PhoenixTucson
US1KSBU0024,2015-05-09,,,,0.0,37.9856,-97.0347,406.3,Plains
USC00237452,2018-01-01,-111.0,-206.0,,0.0,38.6308,-90.2708,157.0,StLouis
USC00363698,2018-02-10,17.0,-89.0,,0.0,40.2817,-76.8706,128.0,HarrisburgScranton
USC00356749,2015-01-20,83.0,28.0,,0.0,45.5181,-122.6894,48.5,Portland
USC00097777,2016-07-21,350.0,222.0,,0.0,32.9744,-82.8045,137.5,Southeast
US1KYKN0001,2016-04-23,,,,23.0,39.0771,-84.5247,164.9,CincinnatiDayton
USC00154955,2015-03-15,167.0,67.0,,36.0,38.2778,-85.7917,134.1,Louisville
US1MIWY0038,2016-06-05,,,,107.0,42.32,-83.09,180.1,Detroit
USC00363698,2017-05-13,150.0,72.0,,145.0,40.2817,-76.8706,128.0,HarrisburgScranton
USW00023272,2016-12-15,150.0,100.0,,333.0,37.7706,-122.4269,45.7,SanFrancisco
US1FLDV0028,2018-06-26,,,,0.0,30.3157,-81.5985,4.9,Jacksonville
US1TXDA0053,2017-12-10,,,,0.0,32.8152,-96.8035,150.0,DallasFtWorth
US1MIKN0032,2015-11-25,,,,0.0,42.9919,-85.6944,194.2,GrandRapids
US1MIKN0032,2017-07-19,,,,0.0,42.9919,-85.6944,194.2,GrandRapids
US1AZMR0410,2017-09-19,,,,0.0,33.4761,-112.0797,333.5,PhoenixTucson
US1AZMR0410,2017-11-24,,,,0.0,33.4761,-112.0797,333.5,PhoenixTucson
US1CODN0235,2016-06-06,,,,0.0,39.733,-104.9857,1608.1,Denver
US1NVDG0017,2018-12-27,,,,0.0,38.9831,-119.9539,1896.2,West
USC00356749,2015-01-14,78.0,44.0,,0.0,45.5181,-122.6894,48.5,Portland
USW00023272,2017-04-10,172.0,89.0,,0.0,37.7706,-122.4269,45.7,SanFrancisco
USC00363698,2015-08-15,294.0,150.0,,0.0,40.2817,-76.8706,128.0,HarrisburgScranton
USC00237452,2016-07-28,333.0,233.0,,0.0,38.6308,-90.2708,157.0,StLouis
USW00023272,2017-04-20,172.0,122.0,,3.0,37.7706,-122.4269,45.7,SanFrancisco
USC00308386,2016-03-16,111.0,50.0,,8.0,43.0344,-76.1344,173.4,Syracuse
USC00363698,2015-10-02,139.0,106.0,,13.0,40.2817,-76.8706,128.0,HarrisburgScranton
USC00154955,2016-07-19,300.0,228.0,,20.0,38.2778,-85.7917,134.1,Louisville
USC00308386,2016-01-16,56.0,-33.0,,89.0,43.0344,-76.1344,173.4,Syracuse
USC00237452,2015-04-20,178.0,100.0,,140.0,38.6308,-90.2708,157.0,StLouis
USC00097777,2016-01-01,211.0,94.0,,251.0,32.9744,-82.8045,137.5,Southeast
US1NYKN0025,2018-09-28,,,,277.0,40.6846,-73.9867,5.5,NewYork
US1NYKN0025,2016-11-27,,,,0.0,40.6846,-73.9867,5.5,NewYork
US1KSBU0024,2017-10-11,,,,0.0,37.9856,-97.0347,406.3,Plains
US1NVCK0050,2015-09-02,,,,0.0,36.1387,-115.1874,655.0,LasVegas
US1IDAD0009,2015-02-08,,,,0.0,43.6323,-116.2045,827.8,Boise
US1IDAD0009,2017-12-21,,,,0.0,43.6323,-116.2045,827.8,Boise
US1IDAD0009,2018-05-09,,,,0.0,43.6323,-116.2045,827.8,Boise
USC00278961,2017-03-26,33.0,-133.0,,0.0,43.9458,-71.5111,435.6,NorthernNewEngland
USC00141673,2018-12-13,144.0,-22.0,,0.0,37.0614,-95.6356,224.6,TotalUS
USC00097777,2017-03-09,233.0,33.0,,0.0,32.9744,-82.8045,137.5,Southeast
USC00097777,2016-04-11,178.0,44.0,,0.0,32.9744,-82.8045,137.5,Southeast
USC00363698,2017-05-27,217.0,106.0,,0.0,40.2817,-76.8706,128.0,HarrisburgScranton
USW00023272,2018-05-20,150.0,111.0,,0.0,37.7706,-122.4269,45.7,SanFrancisco
USC00154955,2016-04-18,278.0,111.0,,0.0,38.2778,-85.7917,134.1,Louisville
USW00023272,2018-10-23,167.0,122.0,,0.0,37.7706,-122.4269,45.7,SanFrancisco
USW00023272,2018-10-01,222.0,150.0,,0.0,37.7706,-122.4269,45.7,SanFrancisco
USC00278961,2017-05-19,311.0,172.0,,0.0,43.9458,-71.5111,435.6,NorthernNewEngland
USC00278961,2017-07-28,194.0,133.0,,8.0,43.9458,-71.5111,435.6,NorthernNewEngland
US1KSBU0024,2016-06-16,,,,30.0,37.9856,-97.0347,406.3,Plains
US1IDAD0009,2015-03-15,,,,33.0,43.6323,-116.2045,827.8,Boise
USC00363698,2016-09-01,294.0,178.0,,61.0,40.2817,-76.8706,128.0,HarrisburgScranton
US1TNDV0047,2015-01-12,,,,150.0,36.126,-86.7954,193.9,Nashville
US1MIWY0038,2015-06-28,,,,168.0,42.32,-83.09,180.1,Detroit
USC00237452,2016-11-03,289.0,178.0,,569.0,38.6308,-90.2708,157.0,StLouis
USC00237452,2018-03-27,150.0,56.0,,,38.6308,-90.2708,157.0,StLouis
US1FLDV0028,2015-07-14,,,,0.0,30.3157,-81.5985,4.9,Jacksonville
US1TXDA0053,2017-07-28,,,,0.0,32.8152,-96.8035,150.0,DallasFtWorth
US1NYER0093,2015-08-20,,,,0.0,42.889,-78.8901,178.0,BuffaloRochester
US1MIWY0038,2017-02-05,,,,0.0,42.32,-83.09,180.1,Detroit
US1ILCK0036,2016-06-24,,,,0.0,41.886,-87.621,191.1,Chicago
US1ILCK0036,2017-01-15,,,,0.0,41.886,-87.621,191.1,Chicago
US1MIKN0032,2018-09-29,,,,0.0,42.9919,-85.6944,194.2,GrandRapids
US1AZMR0410,2016-02-08,,,,0.0,33.4761,-112.0797,333.5,PhoenixTucson
US1NVCK0050,2015-09-04,,,,0.0,36.1387,-115.1874,655.0,LasVegas
USC00141673,2016-12-27,133.0,-39.0,,0.0,37.0614,-95.6356,224.6,TotalUS
USC00366886,2017-11-11,117.0,-28.0,,0.0,39.9586,-75.1728,18.3,Philadelphia
USC00291469,2015-12-07,156.0,-28.0,,0.0,32.3478,-104.2225,951.0,WestTexNewMexico
USC00291469,2017-02-11,300.0,28.0,,0.0,32.3478,-104.2225,951.0,WestTexNewMexico
USC00141673,2015-04-15,194.0,117.0,,0.0,37.0614,-95.6356,224.6,TotalUS
USC00356749,2018-05-05,228.0,117.0,,0.0,45.5181,-122.6894,48.5,Portland
USC00141673,2017-01-14,33.0,-50.0,,20.0,37.0614,-95.6356,224.6,TotalUS
USC00197627,2015-11-29,,,,79.0,42.0583,-72.0722,208.8,Northeast
US1NVDG0017,2018-04-07,,,,203.0,38.9831,-119.9539,1896.2,West
US1TXHRR165,2016-01-09,,,,211.0,29.7858,-95.3735,14.3,Houston
USC00097777,2018-09-12,356.0,211.0,,234.0,32.9744,-82.8045,137.5,Southeast
US1CAFR0025,2017-01-09,,,,300.0,36.8017,-119.3013,253.0,California
US1CASD0140,2017-04-06,,,,0.0,32.7221,-117.1327,67.1,SanDiego
US1CASD0140,2018-10-24,,,,0.0,32.7221,-117.1327,67.1,SanDiego
US1CALA0064,2017-07-23,,,,0.0,34.0809,-118.2729,123.4,LosAngeles
US1TXDA0053,2016-12-11,,,,0.0,32.8152,-96.8035,150.0,DallasFtWorth
US1TXDA0053,2017-12-26,,,,0.0,32.8152,-96.8035,150.0,DallasFtWorth
US1MIWY0038,2018-07-05,,,,0.0,42.32,-83.09,180.1,Detroit
US1ILCK0036,2017-10-09,,,,0.0,41.886,-87.621,191.1,Chicago
USC00363698,2016-12-02,83.0,17.0,,0.0,40.2817,-76.8706,128.0,HarrisburgScranton
USC00141673,2017-07-09,311.0,206.0,,0.0,37.0614,-95.6356,224.6,TotalUS
USW00093784,2016-07-21,317.0,228.0,,0.0,39.2814,-76.6111,6.1,BaltimoreWashington
US1IDAD0009,2018-03-15,,,,3.0,43.6323,-116.2045,827.8,Boise
US1TXHRR165,2017-12-31,,,,10.0,29.7858,-95.3735,14.3,Houston
US1TXDA0053,2018-03-29,,,,13.0,32.8152,-96.8035,150.0,DallasFtWorth
USC00154955,2016-05-17,167.0,44.0,,48.0,38.2778,-85.7917,134.1,Louisville
US1FLMD0023,2017-05-10,,,,0.0,25.7349,-80.1636,1.2,MiamiFtLauderdale
US1ILCK0036,2015-02-06,,,,0.0,41.886,-87.621,191.1,Chicago
USC00197627,2016-02-21,,,,0.0,42.0583,-72.0722,208.8,Northeast
USC00347003,2018-04-16,,,,0.0,35.9742,-97.0269,271.9,SouthCentral
US1KSBU0024,2015-03-02,,,,0.0,37.9856,-97.0347,406.3,Plains
US1KSBU0024,2015-10-22,,,,0.0,37.9856,-97.0347,406.3,Plains
USC00237452,2015-02-06,94.0,-106.0,,0.0,38.6308,-90.2708,157.0,StLouis
USC00291469,2018-02-01,272.0,-11.0,,0.0,32.3478,-104.2225,951.0,WestTexNewMexico
USC00154955,2016-04-24,211.0,83.0,,0.0,38.2778,-85.7917,134.1,Louisville
USC00363698,2017-04-12,278.0,89.0,,0.0,40.2817,-76.8706,128.0,HarrisburgScranton
USW00023272,2015-02-19,178.0,117.0,,0.0,37.7706,-122.4269,45.7,SanFrancisco
USW00093784,2017-05-17,333.0,178.0,,0.0,39.2814,-76.6111,6.1,BaltimoreWashington
USC00366886,2017-04-18,228.0,161.0,,8.0,39.9586,-75.1728,18.3,Philadelphia
USC00291469,2017-08-25,278.0,206.0,,8.0,32.3478,-104.2225,951.0,WestTexNewMexico
USC00141673,2017-03-31,100.0,72.0,,10.0,37.0614,-95.6356,224.6,TotalUS
US1KYKN0001,2018-07-26,,,,0.0,39.0771,-84.5247,164.9,CincinnatiDayton
US1NYER0093,2015-06-03,,,,0.0,42.889,-78.8901,178.0,BuffaloRochester
US1NVCK0050,2016-11-15,,,,0.0,36.1387,-115.1874,655.0,LasVegas
US1TXHRR165,2016-07-26,,,,5.0,29.7858,-95.3735,14.3,Houston
US1CASD0140,2018-01-10,,,,152.0,32.7221,-117.1327,67.1,SanDiego
USC00347003,2017-04-14,,,,282.0,35.9742,-97.0269,271.9,SouthCentral
USC00291469,2016-02-06,122.0,-67.0,,0.0,32.3478,-104.2225,951.0,WestTexNewMexico
USC00278961,2016-11-15,161.0,-33.0,,0.0,43.9458,-71.5111,435.6,NorthernNewEngland
USC00386775,2018-12-22,133.0,39.0,,0.0,33.7717,-81.2581,137.5,SouthCarolina
USC00356749,2017-11-13,122.0,72.0,,107.0,45.5181,-122.6894,48.5,Portland
USC00366886,2018-02-12,167.0,78.0,,193.0,39.9586,-75.1728,18.3,Philadelphia
USC00278961,2018-07-09,272.0,94.0,,0.0,43.9458,-71.5111,435.6,NorthernNewEngland
USC00356749,2015-10-10,217.0,122.0,,74.0,45.5181,-122.6894,48.5,Portland
USC00366886,2017-07-16,311.0,228.0,,0.0,39.9586,-75.1728,18.3,Philadelphia
USC00237452,2017-06-19,283.0,172.0,,,38.6308,-90.2708,157.0,StLouis
US1TXHRR165,2017-03-26,,,,0.0,29.7858,-95.3735,14.3,Houston
US1MIWY0038,2016-01-23,,,,0.0,42.32,-83.09,180.1,Detroit
US1MIKN0032,2016-07-15,,,,0.0,42.9919,-85.6944,194.2,GrandRapids
USC00197627,2018-06-30,,,,0.0,42.0583,-72.0722,208.8,Northeast
USC00347003,2015-07-30,,,,0.0,35.9742,-97.0269,271.9,SouthCentral
US1KSBU0024,2015-01-24,,,,0.0,37.9856,-97.0347,406.3,Plains
US1NVCK0050,2016-08-28,,,,0.0,36.1387,-115.1874,655.0,LasVegas
USC00237452,2017-01-04,44.0,-89.0,,0.0,38.6308,-90.2708,157.0,StLouis
USC00363698,2017-10-17,150.0,17.0,,0.0,40.2817,-76.8706,128.0,HarrisburgScranton
USC00386775,2016-12-25,211.0,78.0,,0.0,33.7717,-81.2581,137.5,SouthCarolina
USW00023272,2018-06-15,150.0,117.0,,0.0,37.7706,-122.4269,45.7,SanFrancisco
USC00366886,2016-10-05,194.0,150.0,,0.0,39.9586,-75.1728,18.3,Philadelphia
US1FLDV0028,2016-08-15,,,,43.0,30.3157,-81.5985,4.9,Jacksonville
US1TXDA0053,2016-02-05,,,,0.0,32.8152,-96.8035,150.0,DallasFtWorth
USC00197627,2018-07-13,,,,0.0,42.0583,-72.0722,208.8,Northeast
USC00347003,2018-11-11,,,,0.0,35.9742,-97.0269,271.9,SouthCentral
US1KSBU0024,2018-03-03,,,,0.0,37.9856,-97.0347,406.3,Plains
US1NVCK0050,2016-04-24,,,,0.0,36.1387,-115.1874,655.0,LasVegas
USW00093784,2015-02-23,17.0,-93.0,,0.0,39.2814,-76.6111,6.1,BaltimoreWashington
USW00093784,2016-10-25,161.0,78.0,,0.0,39.2814,-76.6111,6.1,BaltimoreWashington
USC00278961,2018-10-10,222.0,111.0,,0.0,43.9458,-71.5111,435.6,NorthernNewEngland
USW00093784,2015-05-07,261.0,167.0,,0.0,39.2814,-76.6111,6.1,BaltimoreWashington
US1TXDA0053,2018-10-19,,,,10.0,32.8152,-96.8035,150.0,DallasFtWorth
USC00278961,2016-09-23,267.0,83.0,,38.0,43.9458,-71.5111,435.6,NorthernNewEngland
USC00237452,2015-05-29,294.0,211.0,,64.0,38.6308,-90.2708,157.0,StLouis
US1FLHB0138,2018-06-26,,,,107.0,27.9382,-82.5047,10.1,Tampa
US1ILCK0036,2015-12-17,,,,,41.886,-87.621,191.1,Chicago
US1FLDV0028,2015-10-15,,,,0.0,30.3157,-81.5985,4.9,Jacksonville
US1IDAD0009,2016-06-02,,,,0.0,43.6323,-116.2045,827.8,Boise
USC00308386,2016-01-25,-22.0,-89.0,,0.0,43.0344,-76.1344,173.4,Syracuse
USW00023272,2017-01-24,117.0,67.0,,0.0,37.7706,-122.4269,45.7,SanFrancisco
USC00386775,2017-01-14,244.0,78.0,,0.0,33.7717,-81.2581,137.5,SouthCarolina
USC00356749,2015-05-17,211.0,106.0,,0.0,45.5181,-122.6894,48.5,Portland
USC00097777,2017-09-16,306.0,172.0,,0.0,32.9744,-82.8045,137.5,Southeast
USC00366886,2017-06-12,350.0,217.0,,0.0,39.9586,-75.1728,18.3,Philadelphia
USW00093784,2015-08-21,289.0,222.0,,0.0,39.2814,-76.6111,6.1,BaltimoreWashington
USC00291469,2018-07-25,356.0,239.0,,0.0,32.3478,-104.2225,951.0,WestTexNewMexico
USC00366886,2018-08-17,339.0,256.0,,0.0,39.9586,-75.1728,18.3,Philadelphia
USC00141673,2015-02-05,133.0,-106.0,,3.0,37.0614,-95.6356,224.6,TotalUS
US1ILCK0036,2017-12-12,,,,23.0,41.886,-87.621,191.1,Chicago
US1KYKN0001,2015-02-25,,,,,39.0771,-84.5247,164.9,CincinnatiDayton
US1TXHRR165,2015-10-14,,,,0.0,29.7858,-95.3735,14.3,Houston
US1TXHRR165,2016-10-20,,,,0.0,29.7858,-95.3735,14.3,Houston
US1MIKN0032,2017-08-30,,,,0.0,42.9919,-85.6944,194.2,GrandRapids
US1MIKN0032,2018-09-23,,,,0.0,42.9919,-85.6944,194.2,GrandRapids
US1PAAL0070,2018-12-31,,,,0.0,40.4623,-79.9658,242.0,Pittsburgh
USC00347003,2018-12-10,,,,0.0,35.9742,-97.0269,271.9,SouthCentral
US1NVCK0050,2016-05-05,,,,0.0,36.1387,-115.1874,655.0,LasVegas
US1IDAD0009,2018-07-05,,,,0.0,43.6323,-116.2045,827.8,Boise
USW00093784,2015-02-20,-71.0,-160.0,,0.0,39.2814,-76.6111,6.1,BaltimoreWashington
USC00363698,2018-11-29,17.0,-11.0,,0.0,40.2817,-76.8706,128.0,HarrisburgScranton
USW00023272,2018-05-04,167.0,100.0,,0.0,37.7706,-122.4269,45.7,SanFrancisco
USC00363698,2017-06-09,239.0,106.0,,0.0,40.2817,-76.8706,128.0,HarrisburgScranton
USC00237452,2017-05-08,244.0,128.0,,0.0,38.6308,-90.2708,157.0,StLouis
USC00197627,2018-04-02,,,,3.0,42.0583,-72.0722,208.8,Northeast
US1FLMD0023,2017-09-28,,,,127.0,25.7349,-80.1636,1.2,MiamiFtLauderdale
US1FLMD0023,2017-04-23,,,,0.0,25.7349,-80.1636,1.2,MiamiFtLauderdale
US1CASD0140,2017-11-19,,,,0.0,32.7221,-117.1327,67.1,SanDiego
US1TNSH0011,2015-04-26,,,,0.0,35.1426,-89.921,83.8,Midsouth
US1CALA0064,2017-09-12,,,,0.0,34.0809,-118.2729,123.4,LosAngeles
US1CALA0064,2018-03-27,,,,0.0,34.0809,-118.2729,123.4,LosAngeles
US1NVCK0050,2017-08-20,,,,0.0,36.1387,-115.1874,655.0,LasVegas
USC00363698,2017-04-02,83.0,28.0,,0.0,40.2817,-76.8706,128.0,HarrisburgScranton
USC00363698,2015-09-19,272.0,117.0,,0.0,40.2817,-76.8706,128.0,HarrisburgScranton
USC00237452,2016-09-22,322.0,194.0,,0.0,38.6308,-90.2708,157.0,StLouis
USC00356749,2017-09-03,333.0,194.0,,0.0,45.5181,-122.6894,48.5,Portland
USW00093784,2017-07-21,344.0,283.0,,0.0,39.2814,-76.6111,6.1,BaltimoreWashington
US1NYKN0025,2015-03-28,,,,3.0,40.6846,-73.9867,5.5,NewYork
USC00356749,2016-12-05,78.0,17.0,,99.0,45.5181,-122.6894,48.5,Portland
US1TXHRR165,2017-08-26,,,,767.0,29.7858,-95.3735,14.3,Houston
US1ILCK0036,2018-02-22,,,,0.0,41.886,-87.621,191.1,Chicago
US1KSBU0024,2015-08-27,,,,0.0,37.9856,-97.0347,406.3,Plains
USC00154955,2018-03-11,94.0,17.0,,0.0,38.2778,-85.7917,134.1,Louisville
USC00278961,2017-09-13,250.0,50.0,,0.0,43.9458,-71.5111,435.6,NorthernNewEngland
USC00237452,2017-09-12,256.0,167.0,,0.0,38.6308,-90.2708,157.0,StLouis
USC00356749,2018-11-01,178.0,139.0,,3.0,45.5181,-122.6894,48.5,Portland
USC00237452,2017-02-21,267.0,150.0,,25.0,38.6308,-90.2708,157.0,StLouis
USC00154955,2017-05-28,306.0,200.0,,43.0,38.2778,-85.7917,134.1,Louisville
US1TXDA0053,2016-08-30,,,,46.0,32.8152,-96.8035,150.0,DallasFtWorth
US1MASF0001,2015-04-10,,,,,42.357,-71.0671,13.1,Boston
US1FLDV0028,2018-07-17,,,,0.0,30.3157,-81.5985,4.9,Jacksonville
US1CTHR0050,2017-08-01,,,,0.0,41.7435,-72.6814,26.2,HartfordSpringfield
US1NVDG0017,2017-09-29,,,,0.0,38.9831,-119.9539,1896.2,West
US1CASD0140,2018-01-04,,,,3.0,32.7221,-117.1327,67.1,SanDiego
US1TNDV0047,2015-03-06,,,,3.0,36.126,-86.7954,193.9,Nashville
US1NYKN0025,2016-03-17,,,,5.0,40.6846,-73.9867,5.5,NewYork
US1FLHB0138,2018-08-13,,,,15.0,27.9382,-82.5047,10.1,Tampa
US1MIKN0032,2018-05-03,,,,124.0,42.9919,-85.6944,194.2,GrandRapids
USC00363698,2018-02-08,11.0,-72.0,,183.0,40.2817,-76.8706,128.0,HarrisburgScranton
USW00023272,2016-11-18,189.0,94.0,,0.0,37.7706,-122.4269,45.7,SanFrancisco
USC00097777,2017-05-02,283.0,100.0,,5.0,32.9744,-82.8045,137.5,Southeast
USC00097777,2016-02-24,244.0,111.0,,152.0,32.9744,-82.8045,137.5,Southeast
US1FLMD0023,2016-10-05,,,,0.0,25.7349,-80.1636,1.2,MiamiFtLauderdale
US1ILCK0036,2015-05-03,,,,0.0,41.886,-87.621,191.1,Chicago
USC00197627,2017-10-19,,,,0.0,42.0583,-72.0722,208.8,Northeast
US1AZMR0410,2015-12-09,,,,0.0,33.4761,-112.0797,333.5,PhoenixTucson
US1VARN0015,2017-12-07,,,,0.0,37.2809,-79.8791,340.8,Roanoke
US1KSBU0024,2016-04-06,,,,0.0,37.9856,-97.0347,406.3,Plains
USC00308386,2015-03-11,111.0,0.0,,0.0,43.0344,-76.1344,173.4,Syracuse
USC00356749,2018-05-17,183.0,106.0,,0.0,45.5181,-122.6894,48.5,Portland
USW00023272,2016-04-13,156.0,111.0,,0.0,37.7706,-122.4269,45.7,SanFrancisco
USC00356749,2017-07-02,261.0,122.0,,0.0,45.5181,-122.6894,48.5,Portland
USC00363698,2016-06-20,317.0,183.0,,0.0,40.2817,-76.8706,128.0,HarrisburgScranton
USC00291469,2018-08-16,372.0,217.0,,0.0,32.3478,-104.2225,951.0,WestTexNewMexico
US1AZMR0410,2016-09-30,,,,5.0,33.4761,-112.0797,333.5,PhoenixTucson
USC00278961,2017-07-15,161.0,117.0,,8.0,43.9458,-71.5111,435.6,NorthernNewEngland
US1WAKG0204,2015-01-11,,,,13.0,47.6091,-122.344,6.1,Seattle
US1MIKN0032,2015-12-03,,,,13.0,42.9919,-85.6944,194.2,GrandRapids
USC00363698,2018-06-23,239.0,167.0,,66.0,40.2817,-76.8706,128.0,HarrisburgScranton
USC00154955,2018-03-29,167.0,111.0,,86.0,38.2778,-85.7917,134.1,Louisville
USC00197627,2016-07-08,,,,127.0,42.0583,-72.0722,208.8,Northeast
US1ILCK0036,2017-10-14,,,,272.0,41.886,-87.621,191.1,Chicago
US1FLDV0028,2016-06-28,,,,0.0,30.3157,-81.5985,4.9,Jacksonville
US1FLDV0028,2017-07-15,,,,0.0,30.3157,-81.5985,4.9,Jacksonville
US1MASF0001,2016-10-19,,,,0.0,42.357,-71.0671,13.1,Boston
USC00347003,2018-04-05,,,,0.0,35.9742,-97.0269,271.9,SouthCentral
US1IDAD0009,2018-07-31,,,,0.0,43.6323,-116.2045,827.8,Boise
USC00363698,2017-12-02,89.0,-39.0,,0.0,40.2817,-76.8706,128.0,HarrisburgScranton
USC00366886,2018-04-09,94.0,0.0,,0.0,39.9586,-75.1728,18.3,Philadelphia
USC00141673,2017-11-21,178.0,33.0,,0.0,37.0614,-95.6356,224.6,TotalUS
USW00023272,2017-10-28,178.0,111.0,,0.0,37.7706,-122.4269,45.7,SanFrancisco
USC00154955,2017-09-23,322.0,200.0,,0.0,38.2778,-85.7917,134.1,Louisville
USC00308386,2015-08-18,328.0,206.0,,0.0,43.0344,-76.1344,173.4,Syracuse
USC00278961,2017-10-12,183.0,6.0,,10.0,43.9458,-71.5111,435.6,NorthernNewEngland
US1INMR0134,2017-04-04,,,,38.0,39.7574,-86.1404,223.4,Indianapolis
USC00363698,2015-03-27,206.0,11.0,,89.0,40.2817,-76.8706,128.0,HarrisburgScranton
US1CAFR0025,2017-03-25,,,,145.0,36.8017,-119.3013,253.0,California
US1TXDA0053,2017-02-05,,,,0.0,32.8152,-96.8035,150.0,DallasFtWorth
US1ILCK0036,2015-03-05,,,,0.0,41.886,-87.621,191.1,Chicago
US1ILCK0036,2016-12-10,,,,0.0,41.886,-87.621,191.1,Chicago
US1ILCK0036,2017-12-21,,,,0.0,41.886,-87.621,191.1,Chicago
USC00347003,2017-04-10,,,,0.0,35.9742,-97.0269,271.9,SouthCentral
US1NVDG0017,2018-08-27,,,,0.0,38.9831,-119.9539,1896.2,West
USC00356749,2017-01-02,11.0,-17.0,,0.0,45.5181,-122.6894,48.5,Portland
USC00097777,2016-03-22,161.0,6.0,,0.0,32.9744,-82.8045,137.5,Southeast
USC00237452,2016-09-18,283.0,178.0,,0.0,38.6308,-90.2708,157.0,StLouis
USW00093784,2016-07-09,339.0,256.0,,0.0,39.2814,-76.6111,6.1,BaltimoreWashington
US1CALA0064,2016-10-29,,,,8.0,34.0809,-118.2729,123.4,LosAngeles
US1TXDA0053,2016-11-23,,,,10.0,32.8152,-96.8035,150.0,DallasFtWorth
USC00363698,2016-10-09,172.0,106.0,,28.0,40.2817,-76.8706,128.0,HarrisburgScranton
US1MIKN0032,2016-02-25,,,,58.0,42.9919,-85.6944,194.2,GrandRapids
US1CAFR0025,2017-02-22,,,,94.0,36.8017,-119.3013,253.0,California
USC00097777,2015-08-31,283.0,200.0,,307.0,32.9744,-82.8045,137.5,Southeast
USC00197627,2018-03-08,,,,396.0,42.0583,-72.0722,208.8,Northeast
US1CASD0140,2018-07-19,,,,0.0,32.7221,-117.1327,67.1,SanDiego
USC00237452,2017-09-11,,,,0.0,38.6308,-90.2708,157.0,StLouis
